"V1" "V2" "V3" "V4"
"69" 491 504.050505050505 0 1
"70" 491 504.242424242424 0 1
"71" 491 504.434343434343 0 1
"72" 491 504.626262626263 0 1
"73" 491 504.818181818182 0 1
"74" 491 505.010101010101 0 1
"75" 491 505.20202020202 0 1
"76" 491 505.393939393939 0 1
"77" 491 505.585858585859 0 1
"78" 491 505.777777777778 0 1
"79" 491 505.969696969697 0 1
"80" 491 506.161616161616 0 1
"81" 491 506.353535353535 0 1
"82" 491 506.545454545455 0 1
"83" 491 506.737373737374 0 1
"84" 491 506.929292929293 0 1
"85" 491 507.121212121212 0 1
"86" 491 507.313131313131 0 1
"87" 491 507.505050505051 0 1
"88" 491 507.69696969697 0 1
"89" 491 507.888888888889 0 1
"90" 491 508.080808080808 0 1
"91" 491 508.272727272727 0 1
"92" 491 508.464646464646 0 1
"93" 491 508.656565656566 0 1
"94" 491 508.848484848485 0 1
"95" 491 509.040404040404 0 1
"96" 491 509.232323232323 0 1
"97" 491 509.424242424242 0 1
"98" 491 509.616161616162 0 1
"99" 491 509.808080808081 0 1
"100" 491 510 0 1
"101" 491.191919191919 491 0 1
"102" 491.191919191919 491.191919191919 0 1
"103" 491.191919191919 491.383838383838 0 1
"104" 491.191919191919 491.575757575758 0 1
"105" 491.191919191919 491.767676767677 0 1
"106" 491.191919191919 491.959595959596 0 1
"107" 491.191919191919 492.151515151515 0 1
"108" 491.191919191919 492.343434343434 0 1
"109" 491.191919191919 492.535353535354 0 1
"110" 491.191919191919 492.727272727273 0 1
"111" 491.191919191919 492.919191919192 0 1
"112" 491.191919191919 493.111111111111 0 1
"113" 491.191919191919 493.30303030303 0 1
"114" 491.191919191919 493.494949494949 0 1
"115" 491.191919191919 493.686868686869 0 1
"116" 491.191919191919 493.878787878788 0 1
"117" 491.191919191919 494.070707070707 0 1
"118" 491.191919191919 494.262626262626 0 1
"119" 491.191919191919 494.454545454545 0 1
"120" 491.191919191919 494.646464646465 0 1
"121" 491.191919191919 494.838383838384 0 1
"122" 491.191919191919 495.030303030303 0 1
"123" 491.191919191919 495.222222222222 0 1
"124" 491.191919191919 495.414141414141 0 1
"125" 491.191919191919 495.606060606061 0 1
"126" 491.191919191919 495.79797979798 0 1
"127" 491.191919191919 495.989898989899 0 1
"128" 491.191919191919 496.181818181818 0 1
"129" 491.191919191919 496.373737373737 0 1
"130" 491.191919191919 496.565656565657 0 1
"131" 491.191919191919 496.757575757576 0 1
