28 -1
30 -3
-31 8
-30 8
-36 6
35 -3
35 -3
35 -3
35 -3
35 -3
35 -3
35 -3
35 -3
35 -3
35 -3
35 -3
-30 8
-29 8
-24 5
-28 7
-24 5
-29 8
-24 5
-30 8
-30 8
19 0
19 0
17 1
16 1
16 1
19 0
22 -1
21 0
21 0
20 -1
-33 6
-34 6
-35 6
-34 6
-36 6
-36 6
-36 6
-36 6
-39 5
-38 5
-34 6
-35 6
-34 6
-38 5
-38 5
-38 5
27 -1
26 -1
25 -2
33 4
35 -3
26 3
34 -2
33 4
27 -1
29 4
29 4
29 4
28 4
25 3
33 3
25 3
26 3
29 4
25 3
30 4
30 3
29 4
28 4
33 3
30 3
31 3
30 3
31 3
31 3
32 3
33 4
33 4
32 3
26 3
32 -4
32 -4
32 -4
32 -4
31 -4
27 3
32 -4
31 -4
36 -3
31 -4
32 -4
33 -4
32 -4
19 9
16 1
31 -3
30 0
-26 12
-28 13
-29 13
-33 11
-29 13
-34 10
-32 13
-29 13
-31 13
-26 14
-31 16
-23 14
-31 16
-34 15
-31 16
-28 16
-29 16
-33 16
-32 16
-33 16
-32 16
-39 9
16 1
-35 14
-24 5
-13 4
-32 7
-13 4
-29 8
-35 6
-36 14
-37 16
-36 15
-39 16
-35 14
-13 4
-13 4
-13 4
-13 4
-30 13
-29 8
-36 9
20 8
22 5
20 8
22 5
20 8
4 10
22 5
22 5
20 8
19 9
20 7
22 5
22 5
22 4
22 5
21 6
20 7
20 7
20 7
20 6
-35 9
32 -4
-35 10
-38 9
-36 9
31 -4
32 -4
-39 8
4 10
4 10
4 10
4 10
4 10
5 10
-13 4
-13 4
15 7
-13 4
14 7
12 8
21 0
21 0
22 -1
-4 17
-23 5
-29 8
-29 8
-29 8
18 7
18 8
-34 6
9 8
0 18
11 7
-32 7
12 8
12 8
-32 7
-32 7
-24 5
-32 7
11 7
9 8
8 8
9 8
7 8
28 0
28 0
28 0
28 0
28 0
28 0
8 2
9 1
8 1
-13 3
9 1
7 1
7 1
9 1
7 2
7 1
9 1
6 2
-2 -1
9 1
9 1
8 1
8 2
7 2
6 2
7 2
6 2
8 2
7 1
0 18
17 8
9 8
3 10
-4 8
9 8
0 18
9 8
10 7
-18 4
-19 5
27 -1
-4 -2
-3 -1
-4 -2
0 19
27 3
-19 20
-6 18
27 -1
28 -1
-32 13
-21 14
-35 14
-22 15
11 7
9 8
0 3
-8 17
30 0
0 3
7 1
3 0
5 1
5 1
6 1
1 0
4 1
3 1
3 1
7 2
6 2
7 1
7 1
6 1
7 1
7 1
1 5
12 1
13 0
16 1
11 2
3 6
1 4
11 2
13 0
7 1
3 6
14 0
0 4
8 2
-19 5
-16 4
-9 0
-24 5
-17 4
-29 8
-16 4
-24 5
-17 4
-16 4
-30 8
-30 8
-5 -2
-6 -2
-6 -2
-6 -2
-3 -1
-3 -1
-2 -1
-2 0
-3 -1
-5 -2
-3 -1
-3 -1
-2 -1
7 1
8 1
8 1
8 2
9 1
21 0
20 -1
1 0
19 0
17 1
1 0
0 0
0 0
1 0
1 0
17 1
1 0
-36 6
0 0
27 -1
-1 21
26 -1
-4 -2
9 1
9 1
0 4
1 5
0 18
31 3
0 19
-1 21
15 0
14 0
3 8
26 -1
26 -1
35 -3
36 -3
35 -3
25 -2
24 -2
36 -3
-1 21
24 -2
35 -3
27 3
-16 19
-17 19
-12 17
-12 17
-20 20
-21 20
-14 18
-17 19
-20 20
-21 20
-15 19
-17 19
7 1
-9 17
17 8
8 8
-6 18
19 8
16 8
19 8
18 8
0 4
8 1
0 3
9 1
0 4
-4 -2
15 0
2 0
28 -1
27 -1
29 0
34 -4
28 -1
11 2
6 1
8 1
-33 10
16 1
-31 13
-20 14
15 0
-27 13
-26 13
13 1
10 2
-17 20
-34 15
-39 9
-39 9
-19 20
-15 4
-21 18
-15 4
-36 15
-17 4
-15 4
-15 4
-24 5
-20 5
-21 18
16 1
13 0
12 1
15 0
10 1
10 2
11 2
0 4
7 8
19 9
1 4
-15 19
-15 19
-19 20
-22 19
-17 19
-8 17
-9 17
-13 17
-23 14
-7 18
1 5
-12 17
-6 18
-6 18
4 11
-8 17
0 4
-6 18
10 7
7 8
13 8
11 7
7 7
6 7
7 8
7 7
11 7
16 7
-9 0
16 7
17 8
-9 1
11 8
17 8
14 7
-6 -2
-9 1
-9 1
14 7
-6 -2
-6 18
0 18
-3 8
21 0
35 -5
29 0
-20 5
-15 4
-1 21
-31 7
-21 20
-29 8
-12 17
-1 21
-18 5
-18 20
-10 17
-31 7
-9 17
-9 1
-16 4
8 2
13 0
-18 5
-6 18
-1 21
0 21
0 19
-12 17
-13 17
0 16
0 19
-1 21
-10 17
-9 17
-9 17
0 20
-10 17
0 20
0 20
-9 17
0 21
-1 3
0 3
11 2
2 5
0 20
3 11
-1 3
2 7
2 6
-8 17
-16 19
-17 19
-18 20
9 1
-16 19
-21 20
-15 19
-10 17
-15 19
-16 19
-15 18
-15 19
-10 17
-11 17
-15 19
-10 17
3 1
-3 -1
4 1
1 0
-2 -1
2 0
9 1
11 2
13 0
-18 20
-21 20
-18 20
-19 20
-15 3
7 2
-8 0
-8 0
-7 0
-7 0
-8 0
-9 10
-7 0
3 10
-8 5
-6 6
-9 10
-8 7
-8 7
-8 5
-8 8
-7 0
3 10
10 11
10 11
1 13
7 13
1 13
11 11
7 13
7 13
1 13
0 9
0 9
11 11
1 13
11 11
1 13
26 3
22 5
1 21
1 21
1 21
1 21
1 21
1 21
-1 8
0 9
0 9
0 10
0 10
0 10
0 10
0 9
-1 9
-1 9
0 15
0 9
0 8
-1 9
0 9
0 10
0 8
0 18
3 10
-20 20
-5 -2
5 1
3 10
3 10
0 4
3 10
-6 18
-11 17
2 6
3 10
7 1
22 10
26 9
22 10
27 9
19 13
18 11
19 13
19 14
17 11
22 10
19 13
19 14
20 12
22 10
10 2
22 11
6 8
4 10
20 12
20 12
20 12
-4 8
20 12
-4 8
22 10
1 6
-4 8
-4 8
-4 8
0 6
-4 8
-4 8
-4 8
-4 8
-3 8
-4 8
-4 8
-3 8
15 10
17 11
16 10
15 10
15 10
16 10
17 11
17 11
17 11
-8 16
3 1
-3 -1
-3 -1
-2 -1
-2 -1
11 2
2 6
2 6
22 5
3 10
-4 -1
3 8
2 6
11 11
10 11
10 11
10 11
10 11
1 13
11 11
7 13
1 13
1 13
-16 19
0 4
0 4
3 10
-34 15
-22 14
-35 9
2 6
0 4
0 4
5 1
0 0
-8 17
2 7
-3 8
-3 8
-3 8
-3 8
-3 8
-3 8
-3 8
-3 8
0 6
0 6
-4 21
-3 -1
9 8
-6 18
17 1
-7 18
-9 17
-8 17
-23 14
0 21
0 14
-35 9
0 14
0 20
-16 19
3 11
2 6
2 5
0 4
-12 17
0 4
-16 19
-22 14
7 1
7 1
7 1
7 1
7 1
7 2
7 1
7 1
7 1
7 1
7 1
-4 -2
-4 -2
-4 -2
-4 -2
-4 -2
-4 -2
-4 -2
-4 -2
-4 -2
-4 -2
-4 -2
-4 -2
-5 -2
-4 -2
-4 -2
-4 -2
-4 -2
-4 -2
4 1
4 1
4 1
4 1
4 1
4 1
