"V1" "V2" "V3" "V4"
"361" 491.575757575758 502.515151515152 0.1525 0.8475
"362" 491.575757575758 502.707070707071 0.155 0.845
"363" 491.575757575758 502.89898989899 0.15875 0.84125
"364" 491.575757575758 503.090909090909 0.15625 0.84375
"365" 491.575757575758 503.282828282828 0.15875 0.84125
"366" 491.575757575758 503.474747474747 0.165 0.835
"367" 491.575757575758 503.666666666667 0.175 0.825
"368" 491.575757575758 503.858585858586 0.18125 0.81875
"369" 491.575757575758 504.050505050505 0.18125 0.81875
"370" 491.575757575758 504.242424242424 0.18125 0.81875
"371" 491.575757575758 504.434343434343 0.18125 0.81875
"372" 491.575757575758 504.626262626263 0.18125 0.81875
"373" 491.575757575758 504.818181818182 0.18125 0.81875
"374" 491.575757575758 505.010101010101 0.18125 0.81875
"375" 491.575757575758 505.20202020202 0.18125 0.81875
"376" 491.575757575758 505.393939393939 0.18125 0.81875
"377" 491.575757575758 505.585858585859 0.18125 0.81875
"378" 491.575757575758 505.777777777778 0.18125 0.81875
"379" 491.575757575758 505.969696969697 0.18125 0.81875
"380" 491.575757575758 506.161616161616 0.18125 0.81875
"381" 491.575757575758 506.353535353535 0.18375 0.81625
"382" 491.575757575758 506.545454545455 0.18 0.82
"383" 491.575757575758 506.737373737374 0.17625 0.82375
"384" 491.575757575758 506.929292929293 0.17375 0.82625
"385" 491.575757575758 507.121212121212 0.1725 0.8275
"386" 491.575757575758 507.313131313131 0.17125 0.82875
"387" 491.575757575758 507.505050505051 0.16875 0.83125
"388" 491.575757575758 507.69696969697 0.1675 0.8325
"389" 491.575757575758 507.888888888889 0.16 0.84
"390" 491.575757575758 508.080808080808 0.15375 0.84625
"391" 491.575757575758 508.272727272727 0.145 0.855
"392" 491.575757575758 508.464646464646 0.13375 0.86625
"393" 491.575757575758 508.656565656566 0.1225 0.8775
"394" 491.575757575758 508.848484848485 0.115 0.885
"395" 491.575757575758 509.040404040404 0.10375 0.89625
"396" 491.575757575758 509.232323232323 0.10375 0.89625
"397" 491.575757575758 509.424242424242 0.10375 0.89625
"398" 491.575757575758 509.616161616162 0.105 0.895
"399" 491.575757575758 509.808080808081 0.105 0.895
"400" 491.575757575758 510 0.10625 0.89375
"401" 491.767676767677 491 0.05875 0.94125
"402" 491.767676767677 491.191919191919 0.05875 0.94125
"403" 491.767676767677 491.383838383838 0.05875 0.94125
"404" 491.767676767677 491.575757575758 0.05875 0.94125
"405" 491.767676767677 491.767676767677 0.05875 0.94125
"406" 491.767676767677 491.959595959596 0.05875 0.94125
"407" 491.767676767677 492.151515151515 0.05875 0.94125
"408" 491.767676767677 492.343434343434 0.05875 0.94125
"409" 491.767676767677 492.535353535354 0.05875 0.94125
"410" 491.767676767677 492.727272727273 0.05875 0.94125
"411" 491.767676767677 492.919191919192 0.05875 0.94125
"412" 491.767676767677 493.111111111111 0.05875 0.94125
"413" 491.767676767677 493.30303030303 0.05875 0.94125
"414" 491.767676767677 493.494949494949 0.05875 0.94125
"415" 491.767676767677 493.686868686869 0.05875 0.94125
"416" 491.767676767677 493.878787878788 0.05875 0.94125
"417" 491.767676767677 494.070707070707 0.05875 0.94125
"418" 491.767676767677 494.262626262626 0.05875 0.94125
"419" 491.767676767677 494.454545454545 0.05875 0.94125
"420" 491.767676767677 494.646464646465 0.05875 0.94125
"421" 491.767676767677 494.838383838384 0.05875 0.94125
"422" 491.767676767677 495.030303030303 0.05875 0.94125
"423" 491.767676767677 495.222222222222 0.05875 0.94125
"424" 491.767676767677 495.414141414141 0.05875 0.94125
"425" 491.767676767677 495.606060606061 0.05875 0.94125
"426" 491.767676767677 495.79797979798 0.05875 0.94125
"427" 491.767676767677 495.989898989899 0.05875 0.94125
"428" 491.767676767677 496.181818181818 0.05875 0.94125
"429" 491.767676767677 496.373737373737 0.05875 0.94125
"430" 491.767676767677 496.565656565657 0.05875 0.94125
"431" 491.767676767677 496.757575757576 0.05875 0.94125
"432" 491.767676767677 496.949494949495 0.05875 0.94125
"433" 491.767676767677 497.141414141414 0.05875 0.94125
"434" 491.767676767677 497.333333333333 0.05875 0.94125
"435" 491.767676767677 497.525252525253 0.05875 0.94125
"436" 491.767676767677 497.717171717172 0.05875 0.94125
"437" 491.767676767677 497.909090909091 0.05875 0.94125
"438" 491.767676767677 498.10101010101 0.05875 0.94125
"439" 491.767676767677 498.292929292929 0.05875 0.94125
"440" 491.767676767677 498.484848484848 0.05875 0.94125
"441" 491.767676767677 498.676767676768 0.05875 0.94125
"442" 491.767676767677 498.868686868687 0.05875 0.94125
"443" 491.767676767677 499.060606060606 0.05875 0.94125
"444" 491.767676767677 499.252525252525 0.05875 0.94125
"445" 491.767676767677 499.444444444444 0.05875 0.94125
"446" 491.767676767677 499.636363636364 0.05875 0.94125
"447" 491.767676767677 499.828282828283 0.05625 0.94375
"448" 491.767676767677 500.020202020202 0.0625 0.9375
"449" 491.767676767677 500.212121212121 0.07875 0.92125
"450" 491.767676767677 500.40404040404 0.08625 0.91375
"451" 491.767676767677 500.59595959596 0.09375 0.90625
"452" 491.767676767677 500.787878787879 0.10125 0.89875
"453" 491.767676767677 500.979797979798 0.10625 0.89375
"454" 491.767676767677 501.171717171717 0.10375 0.89625
"455" 491.767676767677 501.363636363636 0.11625 0.88375
"456" 491.767676767677 501.555555555556 0.1175 0.8825
"457" 491.767676767677 501.747474747475 0.13 0.87
"458" 491.767676767677 501.939393939394 0.15125 0.84875
"459" 491.767676767677 502.131313131313 0.1525 0.8475
"460" 491.767676767677 502.323232323232 0.15125 0.84875
"461" 491.767676767677 502.515151515152 0.15125 0.84875
"462" 491.767676767677 502.707070707071 0.15375 0.84625
"463" 491.767676767677 502.89898989899 0.15625 0.84375
"464" 491.767676767677 503.090909090909 0.15875 0.84125
"465" 491.767676767677 503.282828282828 0.16125 0.83875
"466" 491.767676767677 503.474747474747 0.16 0.84
"467" 491.767676767677 503.666666666667 0.17125 0.82875
"468" 491.767676767677 503.858585858586 0.18125 0.81875
"469" 491.767676767677 504.050505050505 0.18125 0.81875
"470" 491.767676767677 504.242424242424 0.18125 0.81875
"471" 491.767676767677 504.434343434343 0.18125 0.81875
"472" 491.767676767677 504.626262626263 0.18125 0.81875
"473" 491.767676767677 504.818181818182 0.18125 0.81875
"474" 491.767676767677 505.010101010101 0.18125 0.81875
"475" 491.767676767677 505.20202020202 0.18125 0.81875
"476" 491.767676767677 505.393939393939 0.18125 0.81875
"477" 491.767676767677 505.585858585859 0.18125 0.81875
"478" 491.767676767677 505.777777777778 0.18125 0.81875
"479" 491.767676767677 505.969696969697 0.18125 0.81875
"480" 491.767676767677 506.161616161616 0.18125 0.81875
"481" 491.767676767677 506.353535353535 0.1825 0.8175
"482" 491.767676767677 506.545454545455 0.18 0.82
"483" 491.767676767677 506.737373737374 0.175 0.825
"484" 491.767676767677 506.929292929293 0.1725 0.8275
"485" 491.767676767677 507.121212121212 0.17125 0.82875
"486" 491.767676767677 507.313131313131 0.17125 0.82875
"487" 491.767676767677 507.505050505051 0.16 0.84
"488" 491.767676767677 507.69696969697 0.1525 0.8475
"489" 491.767676767677 507.888888888889 0.15 0.85
"490" 491.767676767677 508.080808080808 0.13625 0.86375
"491" 491.767676767677 508.272727272727 0.12 0.88
"492" 491.767676767677 508.464646464646 0.11 0.89
"493" 491.767676767677 508.656565656566 0.1025 0.8975
"494" 491.767676767677 508.848484848485 0.105 0.895
"495" 491.767676767677 509.040404040404 0.105 0.895
"496" 491.767676767677 509.232323232323 0.105 0.895
"497" 491.767676767677 509.424242424242 0.105 0.895
"498" 491.767676767677 509.616161616162 0.105 0.895
"499" 491.767676767677 509.808080808081 0.10625 0.89375
"500" 491.767676767677 510 0.10625 0.89375
"501" 491.959595959596 491 0.05875 0.94125
"502" 491.959595959596 491.191919191919 0.05875 0.94125
"503" 491.959595959596 491.383838383838 0.05875 0.94125
"504" 491.959595959596 491.575757575758 0.05875 0.94125
"505" 491.959595959596 491.767676767677 0.05875 0.94125
"506" 491.959595959596 491.959595959596 0.05875 0.94125
"507" 491.959595959596 492.151515151515 0.05875 0.94125
"508" 491.959595959596 492.343434343434 0.05875 0.94125
"509" 491.959595959596 492.535353535354 0.05875 0.94125
"510" 491.959595959596 492.727272727273 0.05875 0.94125
"511" 491.959595959596 492.919191919192 0.05875 0.94125
"512" 491.959595959596 493.111111111111 0.05875 0.94125
"513" 491.959595959596 493.30303030303 0.05875 0.94125
"514" 491.959595959596 493.494949494949 0.05875 0.94125
"515" 491.959595959596 493.686868686869 0.05875 0.94125
"516" 491.959595959596 493.878787878788 0.05875 0.94125
"517" 491.959595959596 494.070707070707 0.05875 0.94125
"518" 491.959595959596 494.262626262626 0.05875 0.94125
"519" 491.959595959596 494.454545454545 0.05875 0.94125
"520" 491.959595959596 494.646464646465 0.05875 0.94125
"521" 491.959595959596 494.838383838384 0.05875 0.94125
